k,head,program,strategy,increase,kl_div,spike
326,"(11, 22)",sentence_beginning_salience,smart,62.75959045880457,1.0907056748867034,false
327,"(14, 6)",sentence_beginning_salience,smart,64.67126800391529,1.0796105086803436,false
328,"(7, 26)",sentence_beginning_salience,smart,67.85923118682874,1.0825685381889343,false
329,"(16, 24)",sentence_beginning_salience,smart,67.84171464296841,1.0953260481357574,false
330,"(0, 28)",sentence_position_preference,smart,56.185590238382005,1.0419519066810607,false
331,"(12, 28)",sentence_beginning_salience,smart,56.75169632946737,1.0279594659805298,false
332,"(20, 9)",initial_token_reference_attention,smart,56.99812472941134,1.0222510755062104,false
333,"(0, 29)",sentence_position_preference,smart,61.21784569573201,1.0243859469890595,false
334,"(10, 15)",initial_token_reference_attention,smart,61.963111925003055,1.0344532072544097,false
335,"(10, 19)",sentence_beginning_salience,smart,62.71155983863349,1.065769863128662,false
336,"(9, 8)",sentence_beginning_salience,smart,62.389291835708356,1.056357979774475,false
337,"(12, 25)",initial_token_reference_attention,smart,62.73182034261363,1.0564289093017578,false
338,"(11, 21)",sentence_beginning_salience,smart,63.164217631584755,1.052602380514145,false
339,"(12, 7)",sentence_beginning_salience,smart,63.73053334667306,1.0482187032699586,false
340,"(7, 4)",sentence_beginning_salience,smart,61.50752773314595,1.0250590562820434,false
341,"(21, 18)",initial_token_reference_attention,smart,61.271710312431175,1.027762269973755,false
342,"(15, 24)",sentence_beginning_salience,smart,61.02193414274707,1.0516919434070586,false
343,"(17, 14)",sentence_beginning_salience,smart,62.23332571689018,1.055727517604828,false
344,"(7, 12)",initial_token_reference_attention,smart,62.483192031435394,1.0797511696815492,false
345,"(19, 30)",initial_token_reference_attention,smart,63.47928820456279,1.0834813714027405,false
346,"(15, 30)",initial_token_reference_attention,smart,64.08148813245626,1.0845127522945404,false
347,"(7, 27)",sentence_beginning_salience,smart,66.04800854652144,1.0853678166866303,false
348,"(15, 2)",initial_token_reference_attention,smart,66.83920507888303,1.0798619866371155,false
349,"(11, 28)",initial_token_reference_attention,smart,65.76428712031591,1.0770446181297302,false
350,"(21, 24)",sentence_beginning_salience,smart,65.57123116868071,1.069602370262146,false
351,"(3, 15)",initial_token_reference_attention,smart,67.23167445749222,1.0954678177833557,false
352,"(14, 22)",sentence_beginning_salience,smart,64.22770335095007,1.065888637304306,false
353,"(17, 25)",initial_token_reference_attention,smart,64.80674289929607,1.0790369510650635,false
354,"(12, 16)",initial_token_reference_attention,smart,66.03505011854101,1.103238332271576,false
355,"(13, 10)",sentence_beginning_salience,smart,67.20892254521009,1.1380268514156342,false
356,"(9, 21)",sentence_beginning_salience,smart,66.88219264630976,1.1223453402519226,false
357,"(21, 8)",initial_token_reference_attention,smart,66.99256265531584,1.1228895306587219,false
358,"(16, 0)",initial_token_reference_attention,smart,67.04305372939936,1.1353506088256835,false
359,"(7, 9)",sentence_beginning_salience,smart,73.3301952035579,1.1601933717727662,false
360,"(6, 27)",sentence_beginning_salience,smart,79.28498456350032,1.156556451320648,false
361,"(10, 18)",sentence_beginning_salience,smart,79.81677485240164,1.1318120121955872,false
362,"(16, 23)",initial_token_reference_attention,smart,80.21379102341834,1.1221448063850403,false
363,"(10, 10)",sentence_beginning_salience,smart,79.68812030297131,1.086562407016754,false
364,"(11, 29)",sentence_beginning_salience,smart,80.77983138380299,1.1016056299209596,false
365,"(0, 25)",sentence_position_preference,smart,78.35000478076067,1.0975150287151336,false
366,"(18, 8)",sentence_beginning_salience,smart,77.50077704911305,1.095247733592987,false
367,"(18, 24)",sentence_beginning_salience,smart,77.44570524414948,1.0887977063655854,false
368,"(13, 26)",sentence_beginning_salience,smart,77.63065566415358,1.0831781387329102,false
369,"(9, 30)",sentence_beginning_salience,smart,78.16244215110262,1.0974841237068176,false
370,"(19, 31)",initial_token_reference_attention,smart,79.05977929768096,1.104783010482788,false
371,"(13, 3)",initial_token_reference_attention,smart,79.32360566124639,1.1110289514064788,false
372,"(6, 8)",sentence_beginning_salience,smart,79.20207741398204,1.1291384637355804,false
373,"(18, 15)",sentence_beginning_salience,smart,81.63195710229957,1.125128161907196,false
374,"(5, 2)",sentence_beginning_salience,smart,80.6785311482599,1.1059188723564148,false
375,"(5, 0)",sentence_beginning_salience,smart,88.47349921049295,1.1721917390823364,false
376,"(12, 27)",sentence_beginning_salience,smart,91.01014357387268,1.1891780614852905,false
377,"(14, 7)",sentence_beginning_salience,smart,90.29303837705245,1.1831398725509643,false
378,"(5, 1)",sentence_beginning_salience,smart,92.0052310904969,1.2252208471298218,false
379,"(14, 23)",first_token_dominance,smart,90.69828125964396,1.2286251187324524,false
380,"(11, 14)",sentence_beginning_salience,smart,92.85726828254863,1.2563758730888366,false
381,"(21, 10)",initial_token_reference_attention,smart,93.01977692027019,1.2577524781227112,false
382,"(12, 18)",sentence_beginning_salience,smart,93.32108417673776,1.2530386567115783,false
383,"(12, 9)",sentence_beginning_salience,smart,92.51663931607244,1.2514920711517334,false
384,"(15, 25)",sentence_beginning_salience,smart,93.51558815689924,1.2655161499977112,false
385,"(19, 22)",sentence_beginning_salience,smart,89.65365238835837,1.228099423646927,false
386,"(9, 17)",sentence_beginning_salience,smart,91.62580264244282,1.247457504272461,false
387,"(6, 31)",sentence_beginning_salience,smart,91.2107111860477,1.222616934776306,false
388,"(16, 21)",sentence_beginning_salience,smart,93.8386682654401,1.2389233767986298,false
389,"(12, 31)",sentence_beginning_salience,smart,93.62080165200568,1.2133930921554565,false
390,"(19, 4)",sentence_beginning_salience,smart,94.87434000220566,1.2139116406440735,false
391,"(20, 20)",initial_token_reference_attention,smart,95.70812972434491,1.2113436698913573,false
392,"(21, 14)",initial_token_reference_attention,smart,95.90841990339653,1.2153985857963563,false
393,"(8, 31)",sentence_beginning_salience,smart,96.35906128174699,1.2045888423919677,false
394,"(21, 13)",initial_token_reference_attention,smart,95.89394507289094,1.2082636952400208,false
395,"(13, 9)",sentence_beginning_salience,smart,95.65307328200956,1.217311978340149,false
396,"(21, 15)",first_token_dominance,smart,95.78382943531062,1.2165787875652314,false
397,"(7, 31)",sentence_beginning_salience,smart,96.00708122167741,1.2100254416465759,false
398,"(11, 18)",sentence_beginning_salience,smart,96.51227633774984,1.1947728395462036,false
399,"(11, 17)",sentence_beginning_salience,smart,95.63800603438435,1.1747723340988159,false
400,"(15, 13)",initial_token_reference_attention,smart,96.42097986900461,1.1887672662734985,false
401,"(9, 2)",sentence_beginning_salience,smart,99.16431657488212,1.1934439182281493,false
402,"(6, 4)",initial_token_reference_attention,smart,100.23950862968215,1.183143973350525,false
403,"(7, 1)",initial_token_reference_attention,smart,104.04914760520406,1.180093491077423,false
404,"(16, 11)",sentence_beginning_salience,smart,105.18387637158735,1.1589619517326355,false
405,"(17, 26)",initial_token_reference_attention,smart,108.14770214252246,1.1847651243209838,false
406,"(20, 22)",sentence_beginning_salience,smart,107.89497785280737,1.196477508544922,false
407,"(19, 29)",initial_token_reference_attention,smart,108.51973520316747,1.1844776034355164,false
408,"(8, 1)",sentence_beginning_salience,smart,110.7186055181572,1.1920092940330504,false
409,"(10, 21)",initial_token_reference_attention,smart,111.95784978121796,1.1899036407470702,false
410,"(18, 14)",sentence_beginning_salience,smart,114.27129784933989,1.205147123336792,false
411,"(20, 24)",sentence_beginning_salience,smart,115.56574257524241,1.2080728530883789,false
412,"(10, 17)",sentence_beginning_salience,smart,119.34395334730739,1.225191879272461,false
413,"(17, 23)",initial_token_reference_attention,smart,120.35792544925907,1.2455729484558105,false
414,"(5, 30)",sentence_beginning_salience,smart,119.53542431078229,1.2591862678527832,false
415,"(14, 24)",sentence_beginning_salience,smart,119.68474170146733,1.259044885635376,false
416,"(20, 23)",initial_token_reference_attention,smart,121.15359372143249,1.2609939932823182,false
417,"(10, 22)",sentence_beginning_salience,smart,121.48935900030563,1.2717127799987793,false
418,"(12, 23)",initial_token_reference_attention,smart,121.84907164755757,1.298467743396759,false
419,"(20, 30)",initial_token_reference_attention,smart,121.9011256078123,1.2909407138824462,false
420,"(14, 12)",initial_token_reference_attention,smart,123.05398944592784,1.2993274211883545,false
421,"(17, 29)",initial_token_reference_attention,smart,124.88066789782026,1.2926908612251282,false
422,"(18, 13)",initial_token_reference_attention,smart,127.18448018881426,1.3174629926681518,false
423,"(19, 19)",sentence_beginning_salience,smart,127.94852101495371,1.332461655139923,false
424,"(8, 30)",initial_token_reference_attention,smart,131.15692048203272,1.3493099451065063,false
425,"(10, 9)",sentence_beginning_salience,smart,135.26543623421475,1.3405845522880555,false
426,"(9, 9)",sentence_beginning_salience,smart,133.6577422505156,1.3548592686653138,false
427,"(21, 12)",initial_token_reference_attention,smart,135.55150491436603,1.3616319179534913,false
428,"(13, 19)",sentence_beginning_salience,smart,134.23490234724315,1.3521469354629516,false
429,"(18, 31)",sentence_beginning_salience,smart,135.4651089891659,1.3575013399124145,false
430,"(18, 3)",sentence_beginning_salience,smart,138.64478171064417,1.3739619970321655,false
431,"(6, 19)",initial_token_reference_attention,smart,143.32130419051094,1.380449366569519,false
432,"(10, 23)",sentence_beginning_salience,smart,145.77729428597888,1.386871337890625,false
433,"(15, 31)",sentence_beginning_salience,smart,149.48148656483417,1.3668537616729737,false
434,"(9, 22)",sentence_beginning_salience,smart,153.04328516718252,1.3526038885116578,false
435,"(20, 18)",initial_token_reference_attention,smart,155.16105511521155,1.3450966715812682,false
436,"(16, 15)",sentence_beginning_salience,smart,158.24657696106948,1.3370066046714784,false
437,"(14, 4)",sentence_beginning_salience,smart,158.90909873057822,1.3542473673820496,false
438,"(10, 1)",sentence_beginning_salience,smart,159.23262596241543,1.3690775394439698,false
439,"(16, 19)",sentence_beginning_salience,smart,161.47191962243022,1.3907677054405212,false
440,"(8, 3)",sentence_beginning_salience,smart,157.51244319538884,1.3621286869049072,false
441,"(19, 1)",sentence_beginning_salience,smart,156.04151197993116,1.3752840757369995,false
442,"(12, 3)",sentence_beginning_salience,smart,156.3923137691119,1.3796760082244872,false
443,"(4, 22)",initial_token_reference_attention,smart,164.08900026266582,1.4124050378799438,false
444,"(18, 0)",sentence_beginning_salience,smart,165.3396405792461,1.4288312315940856,false
445,"(12, 10)",initial_token_reference_attention,smart,168.39195583978253,1.4338647723197937,false
446,"(13, 7)",initial_token_reference_attention,smart,169.75383243918182,1.4372921586036682,false
447,"(13, 28)",sentence_beginning_salience,smart,173.44534386308436,1.4373537182807923,false
448,"(15, 1)",initial_token_reference_attention,smart,172.68463869180908,1.4205379962921143,false
449,"(15, 12)",initial_token_reference_attention,smart,173.07962680840632,1.443338942527771,false
450,"(9, 18)",initial_token_reference_attention,smart,175.05851046825794,1.4526671528816224,false
451,"(10, 3)",initial_token_reference_attention,smart,175.31330673634957,1.4774466156959534,false
452,"(20, 19)",sentence_beginning_salience,smart,175.71717665191395,1.473198449611664,false
453,"(14, 3)",initial_token_reference_attention,smart,177.04318866535831,1.488474690914154,false
454,"(3, 24)",initial_token_reference_attention,smart,178.64008954426572,1.508493971824646,false
455,"(17, 27)",initial_token_reference_attention,smart,178.52584579671907,1.5140342235565185,false
456,"(17, 30)",initial_token_reference_attention,smart,181.01502360447785,1.5193981409072876,false
457,"(21, 20)",initial_token_reference_attention,smart,180.23195187864332,1.5090550899505615,false
458,"(12, 14)",sentence_beginning_salience,smart,178.27910490268042,1.5204138994216918,false
459,"(7, 11)",sentence_beginning_salience,smart,187.93399077365314,1.5469157576560975,false
460,"(13, 13)",sentence_beginning_salience,smart,191.27578640669873,1.5521281480789184,false
461,"(11, 25)",initial_token_reference_attention,smart,194.96800841852263,1.5753770828247071,false
462,"(18, 20)",sentence_beginning_salience,smart,194.71646153930223,1.6318880796432496,false
463,"(10, 30)",sentence_beginning_salience,smart,197.2510320675232,1.6294726610183716,false
464,"(16, 3)",initial_token_reference_attention,smart,200.11466618878117,1.6247945308685303,false
465,"(19, 2)",sentence_beginning_salience,smart,199.07586304073484,1.6418050527572632,false
466,"(21, 31)",sentence_beginning_salience,smart,200.760080494972,1.6572808980941773,false
467,"(10, 0)",initial_token_reference_attention,smart,198.3541715403257,1.6636826872825623,false
468,"(7, 13)",sentence_beginning_salience,smart,203.97634014780024,1.6872839689254762,false
469,"(6, 28)",sentence_beginning_salience,smart,209.26698644045982,1.8454045057296753,false
470,"(17, 31)",initial_token_reference_attention,smart,210.48379457876234,1.8546767711639405,false
471,"(19, 18)",initial_token_reference_attention,smart,213.52477020094835,1.866547703742981,false
472,"(3, 23)",initial_token_reference_attention,smart,213.52337837922587,1.8864821434020995,false
473,"(12, 21)",sentence_beginning_salience,smart,215.21265368689902,1.8835114240646362,false
474,"(7, 16)",sentence_beginning_salience,smart,222.20619245491062,1.9171738862991332,false
475,"(9, 23)",initial_token_reference_attention,smart,221.68302310691462,1.927431333065033,false
476,"(8, 4)",initial_token_reference_attention,smart,224.38981977425073,1.917211103439331,false
477,"(9, 27)",initial_token_reference_attention,smart,231.0025251430706,1.9506140232086182,false
478,"(19, 7)",sentence_beginning_salience,smart,231.67032361412322,1.9626473784446716,false
479,"(13, 31)",sentence_beginning_salience,smart,235.1280972698044,1.970169186592102,false
480,"(7, 2)",sentence_beginning_salience,smart,239.02346144278903,2.015470099449158,false
481,"(14, 17)",initial_token_reference_attention,smart,239.81041724367543,2.039462757110596,false
482,"(9, 3)",sentence_beginning_salience,smart,244.4149040456648,2.0549950122833254,false
483,"(7, 8)",sentence_beginning_salience,smart,245.55049276978852,2.026089644432068,false
484,"(20, 14)",initial_token_reference_attention,smart,247.78984089440564,2.0509902000427247,false
485,"(13, 2)",initial_token_reference_attention,smart,247.90834893046718,2.0247479677200317,false
486,"(21, 4)",initial_token_reference_attention,smart,246.06682339687458,2.0232593774795533,false
487,"(9, 15)",initial_token_reference_attention,smart,246.12618513462675,2.0019274950027466,false
488,"(12, 22)",initial_token_reference_attention,smart,245.4138217348529,2.057197022438049,false
489,"(11, 26)",sentence_beginning_salience,smart,249.86435994537888,2.076047110557556,false
490,"(15, 28)",initial_token_reference_attention,smart,253.50833080395552,2.050679552555084,false
491,"(0, 18)",contextual_anchoring,smart,252.18426143013295,2.0502002477645873,false
492,"(6, 26)",initial_token_reference_attention,smart,260.6436724609125,2.027893877029419,false
493,"(14, 31)",initial_token_reference_attention,smart,260.64915234216716,2.0373408794403076,false
494,"(16, 1)",initial_token_reference_attention,smart,260.8111989722764,2.0817829728126527,false
495,"(7, 28)",initial_token_reference_attention,smart,270.69676137820534,2.179752802848816,false
496,"(10, 5)",initial_token_reference_attention,smart,274.30374192116733,2.1623422384262083,false
497,"(20, 0)",initial_token_reference_attention,smart,276.75600899554604,2.167699360847473,false
498,"(21, 2)",initial_token_reference_attention,smart,273.9809149607741,2.1736467361450194,false
499,"(1, 11)",sentence_position_preference,smart,276.80467387711076,2.1799739718437197,false
500,"(20, 15)",initial_token_reference_attention,smart,278.0949060707214,2.15583713054657,false
501,"(14, 16)",sentence_beginning_salience,smart,276.355632377743,2.132514202594757,false
502,"(14, 1)",initial_token_reference_attention,smart,275.96481369884,2.1378067255020143,false
503,"(18, 28)",initial_token_reference_attention,smart,278.0146325663212,2.148080849647522,false
504,"(15, 14)",initial_token_reference_attention,smart,275.5589520345671,2.1601595282554626,false
505,"(12, 11)",sentence_beginning_salience,smart,273.40063613572147,2.1451380133628843,false
506,"(15, 11)",initial_token_reference_attention,smart,276.3055154916184,2.1351468205451964,false
507,"(6, 1)",initial_token_reference_attention,smart,282.10860252616806,2.2295906066894533,false
508,"(14, 30)",previous_attention,smart,283.9830022467972,2.2745033740997314,false
509,"(6, 14)",initial_token_reference_attention,smart,283.05078974957564,2.2738599300384523,false
510,"(13, 21)",initial_token_reference_attention,smart,288.4043264085568,2.3006515979766844,false
511,"(14, 8)",initial_token_reference_attention,smart,283.9395200240359,2.292291212081909,false
512,"(14, 19)",initial_token_reference_attention,smart,282.7813911784789,2.239289093017578,false
513,"(16, 9)",initial_token_reference_attention,smart,285.76955100506007,2.2336915016174315,false
514,"(16, 14)",initial_token_reference_attention,smart,289.8342641636979,2.280114245414734,false
515,"(15, 29)",initial_token_reference_attention,smart,293.01919385862965,2.2904330253601075,false
516,"(21, 7)",initial_token_reference_attention,smart,289.92823784011614,2.298849010467529,false
517,"(13, 23)",initial_token_reference_attention,smart,292.57692411701044,2.3461596250534056,false
518,"(12, 17)",initial_token_reference_attention,smart,287.38284140478675,2.339820146560669,false
519,"(10, 4)",initial_token_reference_attention,smart,294.5081350674935,2.360079121589661,false
520,"(10, 29)",sentence_beginning_salience,smart,294.46187177311276,2.405454468727112,false
521,"(8, 2)",initial_token_reference_attention,smart,294.98980138661693,2.464278817176819,false
522,"(12, 2)",initial_token_reference_attention,smart,293.9201291491754,2.445821523666382,false
523,"(13, 5)",initial_token_reference_attention,smart,295.7723181289312,2.436913585662842,false
524,"(9, 4)",initial_token_reference_attention,smart,302.38928827079724,2.443110227584839,false
525,"(18, 29)",initial_token_reference_attention,smart,306.65499834898964,2.458065986633301,false
526,"(6, 5)",sentence_beginning_salience,smart,329.6255820755806,2.524670124053955,false
527,"(11, 4)",initial_token_reference_attention,smart,334.16499399258396,2.5120070934295655,false
528,"(14, 18)",initial_token_reference_attention,smart,339.28662406995267,2.5114595890045166,false
529,"(10, 20)",sentence_beginning_salience,smart,343.9425016230265,2.56361563205719,false
530,"(1, 31)",sentence_position_preference,smart,354.5749004835375,2.552460479736328,false
531,"(16, 4)",sentence_beginning_salience,smart,355.7411396726551,2.562451720237732,false
532,"(11, 30)",initial_token_reference_attention,smart,356.94092105907544,2.5491434574127196,false
533,"(12, 15)",initial_token_reference_attention,smart,361.047311001446,2.5555534601211547,false
534,"(16, 8)",sentence_beginning_salience,smart,355.1235085466118,2.5573511123657227,false
535,"(7, 23)",sentence_beginning_salience,smart,352.7084800468126,2.5026854038238526,false
536,"(9, 5)",initial_token_reference_attention,smart,355.40887301155306,2.5156665086746215,false
537,"(9, 11)",initial_token_reference_attention,smart,357.9853853245947,2.527015542984009,false
538,"(18, 11)",initial_token_reference_attention,smart,364.4985766607222,2.529492950439453,false
539,"(20, 31)",initial_token_reference_attention,smart,368.94664139374146,2.5448936939239504,false
540,"(16, 5)",initial_token_reference_attention,smart,372.2607516021809,2.5647134304046633,false
541,"(13, 14)",initial_token_reference_attention,smart,370.82119552298184,2.57212975025177,false
542,"(7, 20)",initial_token_reference_attention,smart,378.5091908481558,2.6184374332427978,false
543,"(11, 10)",sentence_beginning_salience,smart,382.97729764608897,2.629633092880249,false
544,"(19, 28)",initial_token_reference_attention,smart,386.66394080698694,2.6499804496765136,false
545,"(15, 5)",initial_token_reference_attention,smart,387.7048984219563,2.682644176483154,false
546,"(9, 20)",initial_token_reference_attention,smart,383.85146152620814,2.663726043701172,false
547,"(11, 19)",sentence_beginning_salience,smart,382.9074089442342,2.6486003398895264,false
548,"(0, 19)",sentence_position_preference,smart,388.9660419216578,2.6176387071609497,false
549,"(12, 19)",initial_token_reference_attention,smart,390.543211924836,2.5782313346862793,false
550,"(17, 9)",initial_token_reference_attention,smart,391.8087234726543,2.5927557229995726,false
551,"(8, 6)",sentence_beginning_salience,smart,401.88470538060704,2.6675823450088503,false
552,"(16, 6)",initial_token_reference_attention,smart,411.88170123529915,2.6748111248016357,false
553,"(18, 25)",initial_token_reference_attention,smart,414.31997734736115,2.6768115043640135,false
554,"(2, 4)",sentence_position_preference,smart,414.7260038984035,2.6739323139190674,false
555,"(13, 0)",initial_token_reference_attention,smart,417.6007091746818,2.6889075756073,false
556,"(20, 3)",first_token_dominance,smart,418.43608188248754,2.6896111011505126,false
557,"(12, 12)",initial_token_reference_attention,smart,429.55079960582964,2.701313018798828,false
558,"(20, 28)",initial_token_reference_attention,smart,430.72043023381974,2.705403137207031,false
559,"(20, 11)",initial_token_reference_attention,smart,429.767797756648,2.700883316993713,false
560,"(5, 3)",initial_token_reference_attention,smart,439.2540253126325,2.8119486808776855,false
561,"(13, 22)",initial_token_reference_attention,smart,446.9172468371562,2.792433667182922,false
562,"(20, 4)",initial_token_reference_attention,smart,449.7219688290421,2.804951786994934,false
563,"(1, 14)",contextual_anchoring,smart,452.1941636427042,2.79738130569458,false
564,"(16, 18)",initial_token_reference_attention,smart,455.76534302251423,2.811919379234314,false
565,"(21, 11)",initial_token_reference_attention,smart,451.3172431700144,2.8047658920288088,false
566,"(21, 5)",first_token_dominance,smart,448.8828158524675,2.799110507965088,false
567,"(20, 27)",initial_token_reference_attention,smart,455.2364168601909,2.802074432373047,false
568,"(16, 22)",initial_token_reference_attention,smart,455.7666659109242,2.7700950860977174,false
569,"(10, 7)",initial_token_reference_attention,smart,463.92442491497377,2.7667046070098875,false
570,"(21, 27)",sentence_beginning_salience,smart,469.71303972928524,2.765675354003906,false
571,"(17, 18)",initial_token_reference_attention,smart,473.8877093910225,2.7928313255310058,false
572,"(0, 21)",contextual_anchoring,smart,477.70971913563096,2.806894302368164,false
573,"(10, 27)",initial_token_reference_attention,smart,481.6744409303481,2.78262345790863,false
574,"(11, 16)",initial_token_reference_attention,smart,480.85673857773406,2.747494912147522,false
575,"(1, 30)",previous_attention,smart,479.3846652771863,2.7574766635894776,false
576,"(0, 26)",contextual_anchoring,smart,484.9698583581435,2.743827724456787,false
577,"(13, 25)",initial_token_reference_attention,smart,490.2729257315944,2.696296286582947,false
578,"(19, 21)",initial_token_reference_attention,smart,492.3165763454296,2.700463056564331,false
579,"(10, 25)",initial_token_reference_attention,smart,487.5316086286739,2.707663059234619,false
580,"(19, 10)",sentence_beginning_salience,smart,489.7908095534791,2.7064780235290526,false
581,"(21, 22)",initial_token_reference_attention,smart,485.46070074350075,2.688560962677002,false
582,"(15, 7)",initial_token_reference_attention,smart,496.1508914260513,2.689573621749878,false
583,"(16, 29)",initial_token_reference_attention,smart,501.2448453753509,2.693232870101929,false
584,"(13, 6)",initial_token_reference_attention,smart,508.3230747401075,2.7189450740814207,false
585,"(13, 27)",initial_token_reference_attention,smart,503.108254368469,2.7168426513671875,false
586,"(15, 6)",initial_token_reference_attention,smart,507.65267317952174,2.731797385215759,false
587,"(2, 0)",contextual_anchoring,smart,512.845877617091,2.749738836288452,false
588,"(8, 10)",initial_token_reference_attention,smart,516.2356654796838,2.6708846569061278,false
589,"(21, 16)",initial_token_reference_attention,smart,522.0426099536332,2.6899173736572264,false
590,"(19, 3)",initial_token_reference_attention,smart,525.7708143837301,2.676281213760376,false
591,"(14, 28)",initial_token_reference_attention,smart,523.3795372108801,2.6868879079818724,false
592,"(13, 16)",initial_token_reference_attention,smart,521.2693133328572,2.707952117919922,false
593,"(12, 24)",initial_token_reference_attention,smart,533.5369606137226,2.7308895587921143,false
594,"(15, 4)",initial_token_reference_attention,smart,530.3392865215321,2.7757052898406984,false
595,"(20, 6)",initial_token_reference_attention,smart,529.1702816063478,2.7563832283020018,false
596,"(17, 13)",initial_token_reference_attention,smart,531.6149652138041,2.7396071672439577,false
597,"(2, 5)",contextual_anchoring,smart,536.4135426139753,2.7585604429244994,false
598,"(21, 30)",initial_token_reference_attention,smart,530.6185488971034,2.7736857175827025,false
599,"(1, 8)",contextual_anchoring,smart,540.8390060911606,2.7632915496826174,false
600,"(0, 16)",contextual_anchoring,smart,557.1354100491784,2.758442521095276,false
601,"(2, 14)",sentence_position_preference,smart,566.0644394891302,2.761118173599243,false
602,"(1, 5)",sentence_position_preference,smart,583.6563825578476,2.7706862926483153,false
603,"(9, 13)",initial_token_reference_attention,smart,583.0587740845201,2.7567945957183837,false
604,"(3, 28)",initial_token_reference_attention,smart,608.1526143257084,2.799266052246094,false
605,"(21, 26)",initial_token_reference_attention,smart,612.8929137667549,2.798096227645874,false
606,"(12, 8)",initial_token_reference_attention,smart,599.3232515414264,2.746435594558716,false
607,"(0, 17)",contextual_anchoring,smart,603.3190177912729,2.7642252922058104,false
608,"(11, 12)",sentence_beginning_salience,smart,581.0489181449478,2.7687827825546263,false
609,"(15, 0)",initial_token_reference_attention,smart,584.4719497996678,2.775427770614624,false
610,"(1, 13)",contextual_anchoring,smart,590.9213938572291,2.78237099647522,false
611,"(18, 26)",initial_token_reference_attention,smart,597.3001628512055,2.7870733737945557,false
612,"(11, 9)",sentence_beginning_salience,smart,607.2569569392751,2.81696195602417,false
613,"(17, 8)",initial_token_reference_attention,smart,619.6464574087535,2.798574757575989,false
614,"(10, 28)",initial_token_reference_attention,smart,615.5415473380621,2.8263519287109373,false
615,"(17, 16)",initial_token_reference_attention,smart,613.0347112105808,2.8313010215759276,false
616,"(17, 11)",initial_token_reference_attention,smart,625.4151301356449,2.8272026062011717,false
617,"(14, 21)",initial_token_reference_attention,smart,627.9631571248909,2.8507153272628782,false
618,"(7, 29)",initial_token_reference_attention,smart,646.9598428224451,2.836037516593933,false
619,"(9, 29)",initial_token_reference_attention,smart,642.6459196690121,2.864448976516724,false
620,"(2, 6)",contextual_anchoring,smart,657.2910527727266,2.884876918792725,false
621,"(0, 30)",contextual_anchoring,smart,659.4763677594477,2.8759718418121336,false
622,"(12, 13)",initial_token_reference_attention,smart,691.5225055253856,2.96051664352417,false
623,"(9, 24)",initial_token_reference_attention,smart,694.5792286467698,3.0019550800323485,false
624,"(13, 4)",initial_token_reference_attention,smart,695.0218791821362,3.0402952671051025,false
625,"(14, 5)",initial_token_reference_attention,smart,691.3181531315084,3.034490442276001,false
626,"(2, 7)",contextual_anchoring,smart,701.7626714174899,3.0408692836761473,false
627,"(2, 11)",sentence_position_preference,smart,722.9344227618883,3.0487253665924072,false
628,"(13, 8)",initial_token_reference_attention,smart,725.1637070749018,3.0280532360076906,false
629,"(16, 16)",initial_token_reference_attention,smart,730.8724402201469,3.0290157794952393,false
630,"(13, 18)",initial_token_reference_attention,smart,735.1876783965424,3.040492820739746,false
631,"(7, 19)",initial_token_reference_attention,smart,761.9477546122647,3.0661322116851806,false
632,"(10, 31)",initial_token_reference_attention,smart,757.9874418874188,3.1166499614715577,false
633,"(2, 8)",sentence_position_preference,smart,751.2843034459706,3.124003553390503,false
634,"(1, 15)",contextual_anchoring,smart,773.181983839561,3.139084577560425,false
635,"(13, 1)",initial_token_reference_attention,smart,777.5516773042726,3.1405499458312987,false
636,"(16, 7)",initial_token_reference_attention,smart,777.7426692342325,3.1315653324127197,false
637,"(14, 20)",initial_token_reference_attention,smart,784.4274020009236,3.1517021656036377,false
638,"(13, 20)",first_token_dominance,smart,784.3340418490782,3.159770965576172,false
639,"(16, 12)",initial_token_reference_attention,smart,823.3436500739888,3.267931270599365,false
640,"(1, 12)",contextual_anchoring,smart,822.2419662689215,3.262569856643677,false
641,"(10, 2)",initial_token_reference_attention,smart,824.083703597028,3.2758056640625,false
642,"(7, 6)",initial_token_reference_attention,smart,843.3638240557696,3.2864452838897704,false
643,"(12, 29)",initial_token_reference_attention,smart,844.3455774877224,3.3078218936920165,false
644,"(2, 2)",contextual_anchoring,smart,865.106432179308,3.3174034118652345,false
645,"(2, 10)",sentence_position_preference,smart,873.8464690077759,3.2897855281829833,false
646,"(2, 15)",sentence_position_preference,smart,891.0124013449147,3.341596221923828,false
647,"(2, 9)",sentence_position_preference,smart,923.932869567872,3.3631593227386474,false
648,"(16, 2)",initial_token_reference_attention,smart,944.1800995602665,3.373380994796753,false
649,"(1, 10)",contextual_anchoring,smart,966.7917146901303,3.3802796363830567,false
650,"(12, 1)",initial_token_reference_attention,smart,969.596947098558,3.3736384868621827,false
651,"(1, 4)",sentence_position_preference,smart,1722.8014293819283,3.5402071952819822,true
652,"(2, 12)",contextual_anchoring,smart,1754.4783561791137,3.546204137802124,false
653,"(14, 2)",initial_token_reference_attention,smart,1759.7343423126636,3.55273175239563,false
654,"(15, 9)",initial_token_reference_attention,smart,1734.8550586479273,3.540780544281006,false
655,"(13, 11)",initial_token_reference_attention,smart,1782.7325243620617,3.5481658458709715,false
